danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0.394,0.446,0,-6.347,1,0.0507,0.79,2.01E-05,0.109,0.186,161.082,audio_features,54qP2lf22jeImFgLe0ES4U,spotify:track:54qP2lf22jeImFgLe0ES4U,https://api.spotify.com/v1/tracks/54qP2lf22jeImFgLe0ES4U,https://api.spotify.com/v1/audio-analysis/54qP2lf22jeImFgLe0ES4U,175804,4,DUR
0.807,0.77,7,-6.682,1,0.0554,0.381,0,0.123,0.934,131.995,audio_features,33btrUI6LRI7EyGBzbmp8f,spotify:track:33btrUI6LRI7EyGBzbmp8f,https://api.spotify.com/v1/tracks/33btrUI6LRI7EyGBzbmp8f,https://api.spotify.com/v1/audio-analysis/33btrUI6LRI7EyGBzbmp8f,170909,4,Honey Ke Sang
0.752,0.385,4,-12.175,1,0.0425,0.685,0,0.139,0.809,104.043,audio_features,0y8lqslrswqgJgDKNxd8zo,spotify:track:0y8lqslrswqgJgDKNxd8zo,https://api.spotify.com/v1/tracks/0y8lqslrswqgJgDKNxd8zo,https://api.spotify.com/v1/audio-analysis/0y8lqslrswqgJgDKNxd8zo,130658,4,Right Wali Payal
0.615,0.603,9,-7.035,0,0.0982,0.503,1.77E-06,0.161,0.525,155.909,audio_features,2rkUIKASlbPiHBv0YJQqgX,spotify:track:2rkUIKASlbPiHBv0YJQqgX,https://api.spotify.com/v1/tracks/2rkUIKASlbPiHBv0YJQqgX,https://api.spotify.com/v1/audio-analysis/2rkUIKASlbPiHBv0YJQqgX,202308,4,Dil Barbaad
0.743,0.922,7,-3.025,1,0.121,0.411,2.36E-06,0.287,0.873,96.933,audio_features,6TtNVOFQUbQDUbTQwdILH1,spotify:track:6TtNVOFQUbQDUbTQwdILH1,https://api.spotify.com/v1/tracks/6TtNVOFQUbQDUbTQwdILH1,https://api.spotify.com/v1/audio-analysis/6TtNVOFQUbQDUbTQwdILH1,166392,4,"Coka 2.0 (From ""Liger"")"
0.556,0.629,9,-7.242,0,0.045,0.595,0,0.121,0.561,79.006,audio_features,0VexylYwfpKL3bUgMjF78e,spotify:track:0VexylYwfpKL3bUgMjF78e,https://api.spotify.com/v1/tracks/0VexylYwfpKL3bUgMjF78e,https://api.spotify.com/v1/audio-analysis/0VexylYwfpKL3bUgMjF78e,182380,4,"Runjhun (feat. Hina Khan,Shaheer Sheikh)"
0.465,0.631,10,-5.434,0,0.0295,0.111,0,0.043,0.464,97.836,audio_features,5BpRF0R7OS0NWrEccF8d26,spotify:track:5BpRF0R7OS0NWrEccF8d26,https://api.spotify.com/v1/tracks/5BpRF0R7OS0NWrEccF8d26,https://api.spotify.com/v1/audio-analysis/5BpRF0R7OS0NWrEccF8d26,334344,4,"Shaamat (Ankit Tiwari Version) [From ""Ek Villain Returns""]"
0.619,0.59,1,-6.753,0,0.0435,0.722,0,0.163,0.702,143.997,audio_features,5QKzSjd34QqEJT1aWB47aP,spotify:track:5QKzSjd34QqEJT1aWB47aP,https://api.spotify.com/v1/tracks/5QKzSjd34QqEJT1aWB47aP,https://api.spotify.com/v1/audio-analysis/5QKzSjd34QqEJT1aWB47aP,229232,4,Terre Liye
0.766,0.752,5,-5.921,0,0.0382,0.0424,3.50E-06,0.102,0.843,95.008,audio_features,7i9PoLjjryTl46pSnDFC4e,spotify:track:7i9PoLjjryTl46pSnDFC4e,https://api.spotify.com/v1/tracks/7i9PoLjjryTl46pSnDFC4e,https://api.spotify.com/v1/audio-analysis/7i9PoLjjryTl46pSnDFC4e,198170,4,Meethi Meethi
0.518,0.664,9,-5.168,0,0.038,0.374,0,0.336,0.44,83.953,audio_features,6BWssu3CWDgkZXHnSWiwSh,spotify:track:6BWssu3CWDgkZXHnSWiwSh,https://api.spotify.com/v1/tracks/6BWssu3CWDgkZXHnSWiwSh,https://api.spotify.com/v1/audio-analysis/6BWssu3CWDgkZXHnSWiwSh,217227,4,Laut Aana
0.829,0.903,9,-4.653,1,0.201,0.519,0,0.134,0.751,114.984,audio_features,3hhDKtd42Q8Pc9WF5I4EoM,spotify:track:3hhDKtd42Q8Pc9WF5I4EoM,https://api.spotify.com/v1/tracks/3hhDKtd42Q8Pc9WF5I4EoM,https://api.spotify.com/v1/audio-analysis/3hhDKtd42Q8Pc9WF5I4EoM,192261,4,"Meri Patli Kamar (From ""Jahaan Chaar Yaar"")"
0.407,0.684,2,-5.831,1,0.0449,0.692,1.17E-05,0.343,0.667,100.29,audio_features,5HgHPfNqaYEYB0hSMtMXIJ,spotify:track:5HgHPfNqaYEYB0hSMtMXIJ,https://api.spotify.com/v1/tracks/5HgHPfNqaYEYB0hSMtMXIJ,https://api.spotify.com/v1/audio-analysis/5HgHPfNqaYEYB0hSMtMXIJ,181200,4,Ishq Hai Kya
0.549,0.407,1,-10.127,1,0.0423,0.628,4.28E-06,0.104,0.503,87.733,audio_features,3AXaja7FyO8QhMToJBu8U3,spotify:track:3AXaja7FyO8QhMToJBu8U3,https://api.spotify.com/v1/tracks/3AXaja7FyO8QhMToJBu8U3,https://api.spotify.com/v1/audio-analysis/3AXaja7FyO8QhMToJBu8U3,218182,4,Jaisa Tum Chaho
0.878,0.675,2,-7.018,1,0.0718,0.054,3.99E-06,0.0421,0.688,104.945,audio_features,3OLJG5lg9iIUOsM7HKpodS,spotify:track:3OLJG5lg9iIUOsM7HKpodS,https://api.spotify.com/v1/tracks/3OLJG5lg9iIUOsM7HKpodS,https://api.spotify.com/v1/audio-analysis/3OLJG5lg9iIUOsM7HKpodS,169714,4,Aati Hai Toh Welcome
0.728,0.444,10,-9.267,0,0.0613,0.404,0,0.205,0.556,138.046,audio_features,0tiLDRf1GiKejG9M0WBqdd,spotify:track:0tiLDRf1GiKejG9M0WBqdd,https://api.spotify.com/v1/tracks/0tiLDRf1GiKejG9M0WBqdd,https://api.spotify.com/v1/audio-analysis/0tiLDRf1GiKejG9M0WBqdd,241304,4,Pasbaan
0.746,0.678,0,-4.647,1,0.0315,0.427,0,0.208,0.764,109.898,audio_features,6PjCON277DVOFqMdEVjPNO,spotify:track:6PjCON277DVOFqMdEVjPNO,https://api.spotify.com/v1/tracks/6PjCON277DVOFqMdEVjPNO,https://api.spotify.com/v1/audio-analysis/6PjCON277DVOFqMdEVjPNO,298909,4,Meraa Chand Mujhse Door Hai
0.65,0.582,11,-8.958,0,0.0361,0.291,0,0.0749,0.481,102.92,audio_features,1U3wyl1MVSUiqXWLxLE0Bl,spotify:track:1U3wyl1MVSUiqXWLxLE0Bl,https://api.spotify.com/v1/tracks/1U3wyl1MVSUiqXWLxLE0Bl,https://api.spotify.com/v1/audio-analysis/1U3wyl1MVSUiqXWLxLE0Bl,168932,4,Mausam Suhana Hai
0.656,0.86,1,-5.483,0,0.042,0.271,0.000299,0.103,0.584,101.997,audio_features,33ugCy2ziywnADicDa8Wno,spotify:track:33ugCy2ziywnADicDa8Wno,https://api.spotify.com/v1/tracks/33ugCy2ziywnADicDa8Wno,https://api.spotify.com/v1/audio-analysis/33ugCy2ziywnADicDa8Wno,198235,4,Mehak
0.539,0.871,5,-0.691,1,0.223,0.274,0,0.224,0.682,180.007,audio_features,3Njma6rHhIJV2nNyHTTuzZ,spotify:track:3Njma6rHhIJV2nNyHTTuzZ,https://api.spotify.com/v1/tracks/3Njma6rHhIJV2nNyHTTuzZ,https://api.spotify.com/v1/audio-analysis/3Njma6rHhIJV2nNyHTTuzZ,226000,3,Naach Baby
0.284,0.773,10,-5.135,1,0.0515,0.373,0,0.0882,0.509,80.531,audio_features,2Hv7Z74c8qCZOqDsXpqCHt,spotify:track:2Hv7Z74c8qCZOqDsXpqCHt,https://api.spotify.com/v1/tracks/2Hv7Z74c8qCZOqDsXpqCHt,https://api.spotify.com/v1/audio-analysis/2Hv7Z74c8qCZOqDsXpqCHt,189529,4,Jo Tu Mila
0.583,0.513,1,-9.587,0,0.0274,0.455,0.0019,0.141,0.303,95.016,audio_features,0z4WjqjRgQJuXlWbOC5L6A,spotify:track:0z4WjqjRgQJuXlWbOC5L6A,https://api.spotify.com/v1/tracks/0z4WjqjRgQJuXlWbOC5L6A,https://api.spotify.com/v1/audio-analysis/0z4WjqjRgQJuXlWbOC5L6A,333474,4,Tu Kaun Hai
0.598,0.58,2,-9.838,0,0.047,0.679,1.22E-06,0.107,0.543,97.998,audio_features,2uzDcl0k3LaNKRchBoYTPg,spotify:track:2uzDcl0k3LaNKRchBoYTPg,https://api.spotify.com/v1/tracks/2uzDcl0k3LaNKRchBoYTPg,https://api.spotify.com/v1/audio-analysis/2uzDcl0k3LaNKRchBoYTPg,284142,4,Saadgi To Hamari
0.438,0.507,6,-9.09,0,0.105,0.701,0,0.73,0.709,179.892,audio_features,7cxILfTKLHOKWvFj2mbRYT,spotify:track:7cxILfTKLHOKWvFj2mbRYT,https://api.spotify.com/v1/tracks/7cxILfTKLHOKWvFj2mbRYT,https://api.spotify.com/v1/audio-analysis/7cxILfTKLHOKWvFj2mbRYT,229167,3,Dil Ka Pata
0.633,0.284,1,-16.43,0,0.0328,0.721,0,0.214,0.432,122.974,audio_features,5uKHdXeYWdD7vyR0EckV58,spotify:track:5uKHdXeYWdD7vyR0EckV58,https://api.spotify.com/v1/tracks/5uKHdXeYWdD7vyR0EckV58,https://api.spotify.com/v1/audio-analysis/5uKHdXeYWdD7vyR0EckV58,298000,3,"Ajnabee Ho Gaye (From ""Saroj Ka Rishta"")"
0.715,0.597,5,-6.191,1,0.0302,0.65,0,0.0855,0.678,108.007,audio_features,3HjMAWTLyUM4irdbsudw26,spotify:track:3HjMAWTLyUM4irdbsudw26,https://api.spotify.com/v1/tracks/3HjMAWTLyUM4irdbsudw26,https://api.spotify.com/v1/audio-analysis/3HjMAWTLyUM4irdbsudw26,246806,4,Mera Banega Tu
0.673,0.902,5,-6.512,0,0.0342,0.0161,0.00795,0.141,0.618,129.024,audio_features,3FNB6fwOnbYqprmWIsLRqM,spotify:track:3FNB6fwOnbYqprmWIsLRqM,https://api.spotify.com/v1/tracks/3FNB6fwOnbYqprmWIsLRqM,https://api.spotify.com/v1/audio-analysis/3FNB6fwOnbYqprmWIsLRqM,216200,4,"Mere Dil Gaaye Ja (Zooby Zooby) [From ""Dhokha Round D Corner""]"
0.862,0.898,1,-3.717,1,0.14,0.391,0.000418,0.0759,0.225,124.074,audio_features,1GTtOMOlteodONOY5JCnJg,spotify:track:1GTtOMOlteodONOY5JCnJg,https://api.spotify.com/v1/tracks/1GTtOMOlteodONOY5JCnJg,https://api.spotify.com/v1/audio-analysis/1GTtOMOlteodONOY5JCnJg,194895,4,"Rabba (From ""Cuttputlli"")"
0.579,0.536,6,-9.004,1,0.0352,0.599,0,0.0933,0.489,127.958,audio_features,3f9eHirWYwhaAkZZU40qT8,spotify:track:3f9eHirWYwhaAkZZU40qT8,https://api.spotify.com/v1/tracks/3f9eHirWYwhaAkZZU40qT8,https://api.spotify.com/v1/audio-analysis/3f9eHirWYwhaAkZZU40qT8,227442,4,Zindagi
0.233,0.473,3,-7.836,1,0.0374,0.575,0,0.24,0.16,165.242,audio_features,5oNNYCoO7dkTvwgdJWq4yY,spotify:track:5oNNYCoO7dkTvwgdJWq4yY,https://api.spotify.com/v1/tracks/5oNNYCoO7dkTvwgdJWq4yY,https://api.spotify.com/v1/audio-analysis/5oNNYCoO7dkTvwgdJWq4yY,254625,4,Wajah
0.621,0.571,7,-5.5,1,0.0272,0.128,3.57E-06,0.325,0.346,90.026,audio_features,5AoNd2RhRt7eXi8k8Etp37,spotify:track:5AoNd2RhRt7eXi8k8Etp37,https://api.spotify.com/v1/tracks/5AoNd2RhRt7eXi8k8Etp37,https://api.spotify.com/v1/audio-analysis/5AoNd2RhRt7eXi8k8Etp37,317333,4,"Manjha (From ""Middle Class Love"")"
0.589,0.924,7,-3.746,0,0.0471,0.449,3.47E-05,0.277,0.814,88.935,audio_features,2Sw1TG2ZgeHwSU5hL0YH4Z,spotify:track:2Sw1TG2ZgeHwSU5hL0YH4Z,https://api.spotify.com/v1/tracks/2Sw1TG2ZgeHwSU5hL0YH4Z,https://api.spotify.com/v1/audio-analysis/2Sw1TG2ZgeHwSU5hL0YH4Z,181348,4,Aaj Phir
0.477,0.62,9,-5.568,1,0.0333,0.353,0,0.255,0.427,204.007,audio_features,2riIcaS4knCjA8hsLJdRQI,spotify:track:2riIcaS4knCjA8hsLJdRQI,https://api.spotify.com/v1/tracks/2riIcaS4knCjA8hsLJdRQI,https://api.spotify.com/v1/audio-analysis/2riIcaS4knCjA8hsLJdRQI,240000,4,Kaisa Tera Pyar
0.529,0.48,8,-7.729,1,0.0311,0.812,7.45E-06,0.152,0.249,109.945,audio_features,4njHDuRu79hB5C49tqAr6G,spotify:track:4njHDuRu79hB5C49tqAr6G,https://api.spotify.com/v1/tracks/4njHDuRu79hB5C49tqAr6G,https://api.spotify.com/v1/audio-analysis/4njHDuRu79hB5C49tqAr6G,277091,4,"Beiman Si Lage (From ""Saroj Ka Rishta"")"
0.527,0.358,9,-12.235,0,0.0342,0.782,0,0.144,0.201,98.031,audio_features,51oISLoTFjuQ1amJ24DnT4,spotify:track:51oISLoTFjuQ1amJ24DnT4,https://api.spotify.com/v1/tracks/51oISLoTFjuQ1amJ24DnT4,https://api.spotify.com/v1/audio-analysis/51oISLoTFjuQ1amJ24DnT4,251051,4,Humko Tumse Pyaar Hua
0.573,0.573,11,-9.717,0,0.107,0.0674,0,0.0676,0.546,94.929,audio_features,3PzNjt67SwJuJWKqSBfx3k,spotify:track:3PzNjt67SwJuJWKqSBfx3k,https://api.spotify.com/v1/tracks/3PzNjt67SwJuJWKqSBfx3k,https://api.spotify.com/v1/audio-analysis/3PzNjt67SwJuJWKqSBfx3k,196105,4,Sajaunga Lutkar Bhi
0.805,0.823,9,-4.301,1,0.033,0.151,2.35E-05,0.202,0.293,125.945,audio_features,02TIuGngXsvbewcIQmxLN7,spotify:track:02TIuGngXsvbewcIQmxLN7,https://api.spotify.com/v1/tracks/02TIuGngXsvbewcIQmxLN7,https://api.spotify.com/v1/audio-analysis/02TIuGngXsvbewcIQmxLN7,232060,4,"What The Luck (From ""Jahaan Chaar Yaar"")"
0.589,0.522,9,-10.649,1,0.0391,0.642,2.74E-05,0.0992,0.31,109.094,audio_features,4blqlsA1uf2d2I40E90EUC,spotify:track:4blqlsA1uf2d2I40E90EUC,https://api.spotify.com/v1/tracks/4blqlsA1uf2d2I40E90EUC,https://api.spotify.com/v1/audio-analysis/4blqlsA1uf2d2I40E90EUC,346291,4,"Tere Hawaale (From ""Laal Singh Chaddha"")"
0.656,0.381,9,-7.447,1,0.18,0.536,0.000184,0.356,0.462,164.949,audio_features,764XnzLSpfB7VSMkKywfMB,spotify:track:764XnzLSpfB7VSMkKywfMB,https://api.spotify.com/v1/tracks/764XnzLSpfB7VSMkKywfMB,https://api.spotify.com/v1/audio-analysis/764XnzLSpfB7VSMkKywfMB,234375,4,Baaton Baaton Main
0.554,0.409,7,-11.433,1,0.0388,0.578,5.17E-06,0.202,0.291,125.965,audio_features,4MX2WMS6h0LkHMxoPGuvX4,spotify:track:4MX2WMS6h0LkHMxoPGuvX4,https://api.spotify.com/v1/tracks/4MX2WMS6h0LkHMxoPGuvX4,https://api.spotify.com/v1/audio-analysis/4MX2WMS6h0LkHMxoPGuvX4,361109,4,Mann Jogiya
0.833,0.543,4,-6.378,0,0.111,0.059,8.47E-06,0.104,0.284,98.986,audio_features,3OP4UOITKGSFGXiBw9T9FV,spotify:track:3OP4UOITKGSFGXiBw9T9FV,https://api.spotify.com/v1/tracks/3OP4UOITKGSFGXiBw9T9FV,https://api.spotify.com/v1/audio-analysis/3OP4UOITKGSFGXiBw9T9FV,234000,4,Melody Roja
0.478,0.626,2,-8.428,0,0.0737,0.294,0,0.318,0.577,104.044,audio_features,3aZ4DJf6x2kPmUA0mDRrL7,spotify:track:3aZ4DJf6x2kPmUA0mDRrL7,https://api.spotify.com/v1/tracks/3aZ4DJf6x2kPmUA0mDRrL7,https://api.spotify.com/v1/audio-analysis/3aZ4DJf6x2kPmUA0mDRrL7,231951,4,Jaana
0.406,0.381,6,-7.719,0,0.0287,0.717,3.34E-06,0.125,0.222,174.662,audio_features,4YkaQVAtBn8WjlOiL803a3,spotify:track:4YkaQVAtBn8WjlOiL803a3,https://api.spotify.com/v1/tracks/4YkaQVAtBn8WjlOiL803a3,https://api.spotify.com/v1/audio-analysis/4YkaQVAtBn8WjlOiL803a3,228823,3,Hona Mere
0.55,0.446,7,-7.941,1,0.0491,0.531,0,0.0808,0.294,144.95,audio_features,40vsZd3S3YCmqNvzEV5a57,spotify:track:40vsZd3S3YCmqNvzEV5a57,https://api.spotify.com/v1/tracks/40vsZd3S3YCmqNvzEV5a57,https://api.spotify.com/v1/audio-analysis/40vsZd3S3YCmqNvzEV5a57,166848,4,Tu Hi Bata
0.759,0.666,7,-9.536,0,0.225,0.255,0,0.17,0.772,99.901,audio_features,45cA3UAM5ilWj4Y4V5IN8p,spotify:track:45cA3UAM5ilWj4Y4V5IN8p,https://api.spotify.com/v1/tracks/45cA3UAM5ilWj4Y4V5IN8p,https://api.spotify.com/v1/audio-analysis/45cA3UAM5ilWj4Y4V5IN8p,219638,4,"Chola Chola (From ""PS-1"") [Hindi]"
0.917,0.612,6,-6.812,0,0.112,0.446,2.05E-05,0.0685,0.611,99.959,audio_features,669XCa940Mh0Qy4r1ehbqh,spotify:track:669XCa940Mh0Qy4r1ehbqh,https://api.spotify.com/v1/tracks/669XCa940Mh0Qy4r1ehbqh,https://api.spotify.com/v1/audio-analysis/669XCa940Mh0Qy4r1ehbqh,235200,4,"Tuk Tuk (From ""Middle Class Love"")"
0.673,0.685,1,-3.519,1,0.214,0.179,1.91E-05,0.602,0.57,192.101,audio_features,4YEZhnidkJgKdFkfGQTEvw,spotify:track:4YEZhnidkJgKdFkfGQTEvw,https://api.spotify.com/v1/tracks/4YEZhnidkJgKdFkfGQTEvw,https://api.spotify.com/v1/audio-analysis/4YEZhnidkJgKdFkfGQTEvw,161328,4,Gori Hai
0.447,0.577,0,-7.698,1,0.0418,0.369,0,0.121,0.522,155.839,audio_features,60SyiPoRhp1TvSZy9NFt4n,spotify:track:60SyiPoRhp1TvSZy9NFt4n,https://api.spotify.com/v1/tracks/60SyiPoRhp1TvSZy9NFt4n,https://api.spotify.com/v1/audio-analysis/60SyiPoRhp1TvSZy9NFt4n,290769,4,Patriot
0.59,0.908,8,-4.137,0,0.0475,0.392,3.12E-06,0.257,0.784,87.989,audio_features,3nZr2Anx8AEkI3thetbBzP,spotify:track:3nZr2Anx8AEkI3thetbBzP,https://api.spotify.com/v1/tracks/3nZr2Anx8AEkI3thetbBzP,https://api.spotify.com/v1/audio-analysis/3nZr2Anx8AEkI3thetbBzP,250125,4,Barsaat Ho Jaaye
0.687,0.559,6,-10.351,1,0.0377,0.16,3.00E-05,0.153,0.35,87.026,audio_features,4W8s6q9xPsKioZOdsAi9N9,spotify:track:4W8s6q9xPsKioZOdsAi9N9,https://api.spotify.com/v1/tracks/4W8s6q9xPsKioZOdsAi9N9,https://api.spotify.com/v1/audio-analysis/4W8s6q9xPsKioZOdsAi9N9,197241,4,Sharbat Jaisa Paani
0.719,0.397,7,-6.209,0,0.0591,0.323,0,0.124,0.327,94.037,audio_features,7pZPY9x0GDmTyJDD4tzahy,spotify:track:7pZPY9x0GDmTyJDD4tzahy,https://api.spotify.com/v1/tracks/7pZPY9x0GDmTyJDD4tzahy,https://api.spotify.com/v1/audio-analysis/7pZPY9x0GDmTyJDD4tzahy,158328,4,Baarish Aa Jaave
0.555,0.362,4,-9.108,1,0.0264,0.795,3.16E-05,0.098,0.342,81.052,audio_features,7jMJlGlbGnFlxviyJYkYj1,spotify:track:7jMJlGlbGnFlxviyJYkYj1,https://api.spotify.com/v1/tracks/7jMJlGlbGnFlxviyJYkYj1,https://api.spotify.com/v1/audio-analysis/7jMJlGlbGnFlxviyJYkYj1,260741,4,Pari
0.639,0.582,5,-5.881,0,0.0441,0.521,0,0.12,0.292,120.026,audio_features,0GU8h6qhshP1jSTrm5LRxv,spotify:track:0GU8h6qhshP1jSTrm5LRxv,https://api.spotify.com/v1/tracks/0GU8h6qhshP1jSTrm5LRxv,https://api.spotify.com/v1/audio-analysis/0GU8h6qhshP1jSTrm5LRxv,318000,4,Kya Kehna
0.553,0.325,0,-10.199,1,0.0305,0.867,0,0.079,0.342,143.897,audio_features,3chiE90csYmQ8UIZvuT9gH,spotify:track:3chiE90csYmQ8UIZvuT9gH,https://api.spotify.com/v1/tracks/3chiE90csYmQ8UIZvuT9gH,https://api.spotify.com/v1/audio-analysis/3chiE90csYmQ8UIZvuT9gH,161667,4,Khushiyon Ke Pal
0.692,0.485,3,-6.975,0,0.0316,0.427,3.01E-05,0.0954,0.515,141.182,audio_features,7tko9fveR10kSA8adBkuaY,spotify:track:7tko9fveR10kSA8adBkuaY,https://api.spotify.com/v1/tracks/7tko9fveR10kSA8adBkuaY,https://api.spotify.com/v1/audio-analysis/7tko9fveR10kSA8adBkuaY,344109,4,"Naya Pyaar Naya Ehsaas (From ""Middle Class Love"")"
0.499,0.59,4,-6.675,0,0.0306,0.156,3.02E-06,0.35,0.0529,99.907,audio_features,3blL8RTR5hNE2gQWPVCgr3,spotify:track:3blL8RTR5hNE2gQWPVCgr3,https://api.spotify.com/v1/tracks/3blL8RTR5hNE2gQWPVCgr3,https://api.spotify.com/v1/audio-analysis/3blL8RTR5hNE2gQWPVCgr3,190200,4,Banjara
0.718,0.828,6,-8.936,1,0.0672,0.0492,0.00924,0.32,0.922,115.985,audio_features,3QrnRjaTEoHdlM1MVEcO6N,spotify:track:3QrnRjaTEoHdlM1MVEcO6N,https://api.spotify.com/v1/tracks/3QrnRjaTEoHdlM1MVEcO6N,https://api.spotify.com/v1/audio-analysis/3QrnRjaTEoHdlM1MVEcO6N,186511,4,Dariya Hai
0.534,0.709,10,-5.574,0,0.0382,0.114,8.11E-05,0.119,0.32,153.95,audio_features,3b0XvBtHFNxiPJAj9ZluJE,spotify:track:3b0XvBtHFNxiPJAj9ZluJE,https://api.spotify.com/v1/tracks/3b0XvBtHFNxiPJAj9ZluJE,https://api.spotify.com/v1/audio-analysis/3b0XvBtHFNxiPJAj9ZluJE,237662,4,Kaale Kaale Chashme
0.645,0.589,6,-4.778,0,0.0285,0.449,7.21E-05,0.103,0.299,99.947,audio_features,5xj06myIY7uzL3rqJCoG8b,spotify:track:5xj06myIY7uzL3rqJCoG8b,https://api.spotify.com/v1/tracks/5xj06myIY7uzL3rqJCoG8b,https://api.spotify.com/v1/audio-analysis/5xj06myIY7uzL3rqJCoG8b,283200,4,Dheere Dheere Raffta Raffta
0.651,0.278,0,-8.496,1,0.0361,0.874,0,0.223,0.462,132.97,audio_features,1u6mx4lpLdMEqkfFANNZja,spotify:track:1u6mx4lpLdMEqkfFANNZja,https://api.spotify.com/v1/tracks/1u6mx4lpLdMEqkfFANNZja,https://api.spotify.com/v1/audio-analysis/1u6mx4lpLdMEqkfFANNZja,60000,4,Tu Zaroori Hai - 1 Min Music
0.486,0.492,11,-5.56,1,0.0296,0.699,0,0.0993,0.184,139.757,audio_features,1kZ8HOTpjaukWRE2QzLOET,spotify:track:1kZ8HOTpjaukWRE2QzLOET,https://api.spotify.com/v1/tracks/1kZ8HOTpjaukWRE2QzLOET,https://api.spotify.com/v1/audio-analysis/1kZ8HOTpjaukWRE2QzLOET,235714,4,Aa Bhi Jaa
0.347,0.666,5,-2.902,0,0.0439,0.526,0,0.233,0.579,69.771,audio_features,1oDwcIRY8GsNn7VZr8ladn,spotify:track:1oDwcIRY8GsNn7VZr8ladn,https://api.spotify.com/v1/tracks/1oDwcIRY8GsNn7VZr8ladn,https://api.spotify.com/v1/audio-analysis/1oDwcIRY8GsNn7VZr8ladn,230000,4,Duniya
0.68,0.566,6,-10.432,1,0.0817,8.43E-05,0.000191,0.173,0.53,99.983,audio_features,1H4kUNSJvgVc5YOKbhySTp,spotify:track:1H4kUNSJvgVc5YOKbhySTp,https://api.spotify.com/v1/tracks/1H4kUNSJvgVc5YOKbhySTp,https://api.spotify.com/v1/audio-analysis/1H4kUNSJvgVc5YOKbhySTp,200100,4,"Veham (From ""Do Baaraa"")"
0.635,0.808,2,-3.978,1,0.0835,0.577,0,0.0821,0.682,81.945,audio_features,2B3bzxZLdTPDuom2htts8S,spotify:track:2B3bzxZLdTPDuom2htts8S,https://api.spotify.com/v1/tracks/2B3bzxZLdTPDuom2htts8S,https://api.spotify.com/v1/audio-analysis/2B3bzxZLdTPDuom2htts8S,285366,4,Dhaagon Se Baandhaa
0.499,0.596,4,-6.168,0,0.143,0.261,0,0.109,0.446,159.238,audio_features,2D64r44j7UbSfrpZJrnu80,spotify:track:2D64r44j7UbSfrpZJrnu80,https://api.spotify.com/v1/tracks/2D64r44j7UbSfrpZJrnu80,https://api.spotify.com/v1/audio-analysis/2D64r44j7UbSfrpZJrnu80,178983,5,Habibi - Indian Remix
0.588,0.799,11,-5.411,1,0.0794,0.263,0,0.0948,0.436,92.052,audio_features,7fuBxwRsCzWP6wwJyRWiGK,spotify:track:7fuBxwRsCzWP6wwJyRWiGK,https://api.spotify.com/v1/tracks/7fuBxwRsCzWP6wwJyRWiGK,https://api.spotify.com/v1/audio-analysis/7fuBxwRsCzWP6wwJyRWiGK,293814,4,Teri Galliyon Se
0.665,0.704,5,-5.961,1,0.0391,0.208,0,0.177,0.615,146.009,audio_features,5EcnqxxDVhczYCoiHctIpY,spotify:track:5EcnqxxDVhczYCoiHctIpY,https://api.spotify.com/v1/tracks/5EcnqxxDVhczYCoiHctIpY,https://api.spotify.com/v1/audio-analysis/5EcnqxxDVhczYCoiHctIpY,345205,4,Tere Saath Hoon Main
0.834,0.805,11,-1.684,0,0.155,0.257,0,0.0885,0.433,119.947,audio_features,0C6G3mqMjVcIgTWbK9nFIE,spotify:track:0C6G3mqMjVcIgTWbK9nFIE,https://api.spotify.com/v1/tracks/0C6G3mqMjVcIgTWbK9nFIE,https://api.spotify.com/v1/audio-analysis/0C6G3mqMjVcIgTWbK9nFIE,163500,4,"Aafat (From ""Liger"")"
0.695,0.387,1,-10.881,1,0.0552,0.547,1.31E-06,0.11,0.354,93.035,audio_features,4Bti5jRy2vo0ACECM3Ld5w,spotify:track:4Bti5jRy2vo0ACECM3Ld5w,https://api.spotify.com/v1/tracks/4Bti5jRy2vo0ACECM3Ld5w,https://api.spotify.com/v1/audio-analysis/4Bti5jRy2vo0ACECM3Ld5w,230860,4,BEWAFA
0.579,0.587,8,-5.411,1,0.03,0.422,0,0.11,0.418,104.926,audio_features,21VVLmm60b0AEzmBNoV4Wr,spotify:track:21VVLmm60b0AEzmBNoV4Wr,https://api.spotify.com/v1/tracks/21VVLmm60b0AEzmBNoV4Wr,https://api.spotify.com/v1/audio-analysis/21VVLmm60b0AEzmBNoV4Wr,221714,4,Aankhon Wali Baatein
0.545,0.96,5,-3.321,0,0.151,0.189,0,0.281,0.754,79.627,audio_features,2YgoJ3A89kMjAqUIfNKOSj,spotify:track:2YgoJ3A89kMjAqUIfNKOSj,https://api.spotify.com/v1/tracks/2YgoJ3A89kMjAqUIfNKOSj,https://api.spotify.com/v1/audio-analysis/2YgoJ3A89kMjAqUIfNKOSj,189125,4,Chumma Chumma
